"","CLIENT_ID","CASE_ID","ACHA","AIU_CHILD","AIU_PARENT","CYF_KPL","CYF_PL_O","DA","DPW_FS","DPW_GA","DPW_SSI","DPW_TANF","EI","FSC","HACP","HH","IL_CHILD","JPO","JPO_CHILD","JPO_KPL","JPO_PL_O","MH","ID"
"2707",870046,58339,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2708",870075,61129,NA,NA,NA,NA,NA,-1,0,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709",870102,54269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710",870133,32668,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2711",870149,61524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2712",870151,61524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2713",870152,61524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714",870193,52005,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2715",870204,60111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716",870236,52005,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717",870269,60456,0,NA,-1,NA,NA,NA,0,NA,NA,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,-1,NA
"2718",870270,60456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719",870271,60456,-1,NA,NA,0,NA,NA,-1,NA,NA,-1,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2720",870273,60456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721",870274,60456,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2722",870354,61516,NA,NA,NA,-1,NA,-1,0,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA
"2723",870412,52396,NA,NA,NA,NA,NA,0,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724",870414,52396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725",870479,51334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726",870634,62336,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,-1,NA
"2727",870635,62336,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
"2728",870636,62336,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729",870871,61515,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730",870880,59162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731",870881,59162,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA
"2732",870882,59162,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA
"2733",870884,59162,NA,NA,NA,NA,NA,NA,0,NA,-1,0,NA,-1,NA,-1,NA,NA,NA,NA,NA,1,NA
"2734",870885,59162,NA,NA,NA,NA,NA,-1,0,NA,NA,0,NA,-1,NA,-1,NA,NA,NA,NA,NA,-1,NA
"2735",870946,61136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736",870947,61136,NA,NA,-1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737",870948,61136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738",870967,51337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2739",870996,52184,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA
"2740",871178,51696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741",871221,29710,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA
"2742",871222,57046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2743",871223,57046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2744",871224,57046,NA,NA,NA,NA,NA,0,0,-1,-1,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,0,NA
"2745",871228,51178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2746",871405,57274,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747",871435,48717,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"2748",871533,59036,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,-1,NA
"2749",871578,51650,0,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2750",871627,61988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA
"2751",871632,62071,-1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,0,NA
"2752",871962,62115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2753",872012,61680,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,-1,NA
"2754",872013,61680,NA,NA,NA,NA,NA,-1,0,-1,NA,0,NA,-1,NA,0,NA,NA,NA,NA,NA,-1,NA
"2755",872014,61680,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,NA,NA,NA,NA
"2756",872092,55273,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2757",872137,58280,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA
"2758",872140,58280,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA
"2759",872141,58280,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2760",872247,59486,NA,NA,NA,0,NA,NA,0,NA,NA,-1,NA,-1,0,NA,NA,NA,NA,NA,NA,NA,NA
"2761",872418,51416,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2762",872419,51416,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA
"2763",872420,51416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2764",872431,61813,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2765",872433,61813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2766",872434,61813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2767",872570,60900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2768",872572,30444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2769",872573,30444,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,-1,0,NA,NA,0,NA
"2770",872574,30444,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2771",872695,32801,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772",872714,30743,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA
"2773",872797,61513,-1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2774",872832,52375,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA
"2775",873035,61262,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2776",873039,61262,NA,NA,NA,NA,-1,NA,-1,NA,NA,-1,NA,-1,0,-1,0,NA,NA,NA,NA,0,NA
"2777",873300,61495,0,NA,-1,NA,NA,-1,-1,NA,NA,-1,NA,0,NA,0,NA,NA,NA,NA,NA,-1,NA
"2778",873301,61495,0,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,0,NA,NA,NA,NA,NA,-1,NA
"2779",873302,61495,0,-1,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"2780",873303,61495,0,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,-1,NA,0,NA,NA,NA,NA,NA,NA,NA
"2781",873304,61495,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2782",873341,58347,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"2783",873349,60873,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,-1,-1,NA,NA,NA,NA,NA,NA,-1,NA
"2784",873377,56660,NA,NA,NA,NA,NA,-1,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA
"2785",873378,56660,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,-1,NA
"2786",873379,56660,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,0,NA
"2787",873380,56660,NA,NA,NA,NA,NA,NA,0,NA,0,0,-1,0,NA,0,NA,NA,NA,NA,NA,0,NA
"2788",873381,56660,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"2789",873535,54505,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2790",873536,54505,NA,NA,NA,NA,NA,NA,0,NA,-1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2791",873537,54505,NA,NA,NA,NA,NA,NA,0,NA,-1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"2792",873580,54954,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2793",873582,54954,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2794",873608,39179,NA,NA,NA,NA,NA,0,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2795",873749,51473,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2796",873750,51473,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"2797",873751,51473,0,NA,NA,NA,0,NA,0,NA,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2798",873752,51473,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2799",873772,61180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2800",873806,61495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2801",873873,51129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2802",873909,54686,NA,NA,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2803",873989,31683,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804",874432,30368,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2805",874453,52971,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2806",874454,52971,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2807",874455,52971,NA,NA,NA,NA,0,NA,0,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2808",874603,52937,NA,NA,NA,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2809",874604,52937,NA,NA,NA,NA,NA,NA,0,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"2810",874656,34868,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2811",874695,52145,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2812",874696,52145,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,-1,0,NA,NA,NA,NA,NA,0,NA
"2813",874698,52145,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,-1,0,NA,NA,NA,NA,NA,0,NA
"2814",874730,62091,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2815",874731,62091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2816",874732,62091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2817",875081,51693,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,0,NA
"2818",875082,51693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2819",875083,51693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2820",875118,61265,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,-1,-1,NA,NA,0,NA
"2821",875128,52302,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2822",875129,52302,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2823",875130,52302,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2824",875148,51693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2825",875149,51693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2826",875181,60817,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,-1,0,NA,NA,NA,NA,NA,NA,NA
"2827",875182,60817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,0,NA,NA,NA,NA,NA,NA,NA
"2828",875200,60817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,NA
"2829",875201,60817,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,-1,0,NA,NA,NA,NA,NA,NA,NA
"2830",875269,52239,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,-1,0,NA,NA,NA,NA,NA,NA,NA
"2831",875270,52239,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
"2832",875271,52239,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2833",875417,61176,0,NA,NA,NA,NA,NA,0,NA,-1,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA
"2834",875418,61176,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,-1,NA,NA,NA,NA,NA,0,NA
"2835",875573,56504,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,-1,0,NA,NA,NA,NA,NA,NA,NA
"2836",875710,61429,NA,0,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2837",875868,62230,NA,-1,NA,NA,NA,NA,-1,NA,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2838",876067,54758,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,0,-1,NA,NA,NA,NA,NA,NA,0,NA
"2839",876079,51922,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"2840",876080,51922,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2841",876082,51922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2842",876083,51922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",876093,61994,NA,NA,NA,NA,NA,-1,-1,NA,-1,-1,NA,NA,NA,NA,-1,0,-1,NA,NA,-1,NA
"2844",876097,53005,0,-1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2845",876098,53005,-1,-1,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-1,NA
"2846",876121,61950,NA,NA,NA,NA,NA,-1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2847",876141,32007,0,NA,NA,NA,-1,NA,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0,NA
"2848",876143,32007,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"2849",876145,32007,NA,NA,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2850",876204,47149,-1,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,-1,NA
"2851",876366,61669,NA,NA,NA,NA,-1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2852",876592,51908,0,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA
"2853",876593,51908,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2854",876647,61569,NA,NA,NA,NA,NA,NA,-1,NA,-1,-1,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA
"2855",876824,59180,NA,NA,NA,NA,NA,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2856",876826,52761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2857",876827,52761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2858",876828,52761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2859",876829,52761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2860",876830,52761,NA,NA,NA,NA,NA,NA,0,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2861",876886,61162,NA,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"2862",876924,51908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2863",877110,61551,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2864",877117,31524,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2865",877173,60856,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
"2866",877648,31835,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
"2867",877711,52085,NA,NA,NA,NA,NA,NA,0,NA,-1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"2868",877712,52085,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2869",877713,52085,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0
"2870",877722,59855,NA,NA,NA,NA,NA,0,0,-1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2871",877723,59855,NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2872",877724,59855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2873",877725,52085,NA,NA,NA,NA,NA,NA,-1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"2874",877799,34319,NA,NA,NA,NA,NA,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2875",877824,61980,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA
"2876",877826,61980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2877",877857,31826,0,NA,NA,NA,-1,NA,0,NA,0,0,-1,NA,NA,0,NA,NA,NA,NA,NA,0,NA
"2878",878087,47655,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA
"2879",878180,48947,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"2880",878181,48947,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"2881",878287,61262,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-1,0,NA,NA,NA,NA,NA,NA,0,NA
"2882",878294,61164,NA,NA,NA,-1,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,-1,NA,-1,-1,NA,0,NA
"2883",878310,47149,-1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA
"2884",878350,62228,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2885",878351,62228,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2886",878352,62228,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2887",878353,62228,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888",878427,52343,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,-1,0,0,NA,NA,NA,NA,NA,-1,NA
"2889",878428,52343,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,-1,0,0,NA,NA,NA,NA,NA,NA,NA
"2890",878474,52223,NA,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA
"2891",878475,52223,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892",878476,52223,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA
"2893",878491,59034,NA,NA,-1,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA
"2894",878492,59034,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2895",878494,59034,NA,-1,NA,NA,NA,NA,0,NA,0,NA,-1,-1,NA,NA,NA,NA,NA,NA,NA,-1,-1
"2896",878495,59034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897",878496,59034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898",878694,60380,NA,NA,NA,NA,NA,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2899",878695,60380,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"2900",878696,60380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901",878697,60380,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
